name, lng, lat
Bahaida Preparatory School, 31.287185, 30.781202
Bahbeet El Gadida Primary School, 31.266784, 29.643472
Bahbeet El Qadima Primary School, 31.266784, 29.643472
Bahbeet Preparatory Mixed School, 31.266784, 29.643472
Bahethat El Badeya Primary Mixed School, 31.236207, 30.084767
Bahethat El Badeya Primary School, 29.920733, 31.190068
Bahethat El Badeya Primary School, 27.247285, 31.355228
Bahgat Preparatory School, 31.492645, 30.560547
Bahgat Youssef Preparatory School For Girls, 31.135221, 30.553433
Bahida Primary School, 31.299773, 30.79741
Bahnabay Secondary Mixed School, 31.478807, 30.649289
Bahnay Preparatory School For Girls, 31.068074, 30.392569
Bahtim Secondary School For Girls, 31.2740703, 30.1350996
Bahtim Secondary School For Girls, 31.274251, 30.135037
Bain El Ganayen Primary School, 31.273371, 30.0660285
Bain El Sarayat Mixed School, 31.204334, 30.031165
Bakous Primary School, 29.9694934, 31.2356808
Baligh Secondary School For Girls, 31.5683368, 30.7195523
Bamha School, 31.238127, 29.58955
Banat El Ghawabin Primary School, 31.758363, 31.330422
Banat El Gomrok Primary School, 31.807405, 31.427954
Banat El Shatea Primary School For Girls, 31.836255, 31.506895
Banat Ezbet El Borg Primary School For Girls, 31.837397, 31.507958
Banayous School, 31.502118, 30.607548
Banbaqaden Preparatory School For Boys, 31.252085, 30.031175
Bandar Ibn Sultan Ibn Abdel Aziz School, 31.3542751, 29.8361162
Bangar 1 Primary School, 29.7646449, 30.8079542
Bangar 13 Primary School, 29.7104751, 30.8273958
Bangar 15 Primary School, 29.7065377, 30.8039251
Bangar 17 Primary School, 29.6800509, 30.7977391
Bangar 18 Primary School, 29.650737, 30.8130132
Bangar 2 Primary School, 29.7977273, 30.7971906
Bangar 20 Primary School, 29.6221125, 30.7814303
Bangar 4 Primary School, 29.734277, 30.7910595
Bangar 5 Primary School, 29.7309296, 30.8071225
Bangar 6 Primary School, 29.7678904, 30.8263522
Banha Old Preparatory School For Girls, 31.1788344, 30.4584379
Banha Secondary School For Girls, 31.1845032, 30.469074
Bani Amer School, 31.564788, 30.593371
Bani Ebad Preparatory School, 31.414579, 30.644309
Bani Ebaid Secondary Mixed School, 31.640866, 31.028146
Bani El Gaishy Primary School, 30.46327, 31.040532
Bani El Rahamna Primary School, 31.754351, 31.292295
Bani El Serw Primary School, 31.654366, 31.237727
Bani Faraskour Primary School, 31.683546, 31.352844
Bani Salama Preparatory Mixed School, 30.844955, 30.321898
Bani Shebl Preparatory School, 31.4317, 30.596356
Bani Shebl Primary School, 31.432014, 30.596594
Baraem Misr School, 31.21079, 29.990489
Bardis Secondary School For Boys, 31.937202, 26.281794
Barhamtoush Primary School, 31.357724, 30.821018
Bashaloush Preparatory School, 31.306961, 30.709545
Bashaloush Secondary School, 31.309151, 30.712249
Bashmas Preparatory School, 31.480862, 30.860094
Bashmas Primary School, 31.480857, 30.860136
Bashteel Secondary Mixed School, 31.182788, 30.090941
Batra Preparatory School For Boys, 31.435361, 31.164058
Batra Primary School, 31.436032, 31.164795
Batra Secondary Mixed School, 31.443102, 31.167582
Bawil School, 32.510101, 25.322241
Bayoumi El Zanaty School, 32.555457, 25.288318
Bedef School, 31.234844, 29.646237
Bedsa Primary Mixed School, 31.262434, 29.676791
Bedway Preparatory School For Boys, 31.488141, 31.149687
Bedway Preparatory School For Girls, 31.488077, 31.151661
Bedway Primary School, 31.481455, 31.145163
Bedway Secondary Technical School For Girls, 31.488274, 31.149394
Belal Ibn Rabbah El Gadida Primary School, 29.8173491, 31.1351261
Belal Ibn Rabbah Preparatory School, 32.550184, 30.093306
Belal Ibn Rabbah Preparatory School For Girls, 29.8175637, 31.1354659
Belal Ibn Rabbah Primary School, 32.2815188, 30.9391838
Belal Ibn Rabbah Primary School, 31.362576, 31.107211
Belal Ibn Rabbah Primary School, 30.0075943, 31.1890976
Belal Primary Mixed School, 31.2568438, 30.0939374
Belal Primary School For Boys, 31.2586811, 30.0816035
Belal Secondary School For Girls, 31.257607, 30.086976
Belal Wasea School, 31.56931, 30.489704
Belbeis Modern Secondary School For Girls, 31.579543, 30.40827
Belbeis Secondary School For Boys, 31.5574599, 30.4186766
Belbeis Secondary School For Girls, 31.557886, 30.415279
Belqas Preparatory School For Boys, 31.362209, 31.216602
Belqas Preparatory School For Girls, 31.354937, 31.217155
Belqas Secondary School For Boys, 31.356815, 31.208103
Belqas Secondary School For Girls, 31.354728, 31.216929
Bent El Shatea Preparatory Girls School, 29.780084, 31.112397
Bent El Shatea Preparatory School For Girls, 29.780229, 31.112563
Bernasht School, 31.248636, 29.697354
Berqin Preparatory School, 31.53335, 30.855987
Beshla Preparatory School For Girls, 31.260502, 30.779852
Bigam Secondary School For Girls, 31.252847, 30.131622
Bisha Qayed School, 31.545648, 30.640898
Bobasta Preparatory School For Boys, 31.508797, 30.576353
Bobasta Preparatory School For Girls, 31.509287, 30.577107
Bohormos El Gadida Primary Mixed School, 31.1137428, 30.1716417
Bolkeley Elementary Mixed School, 29.959734, 31.226739
Bolkeley Primary School, 29.9596873, 31.2266742
Bordain School, 31.56724, 30.530845
Borg El Arab El Gadida Primary School, 29.5857525, 30.8844006
Borg El Arab Primary School, 29.5419279, 30.9083648
Borg El Arab Primary School For Boys, 29.5419064, 30.9084155
Borg Nour El Arab Preparatory School, 31.462282, 30.833336
Borg Nour El Arab Primary School, 31.462022, 30.8334
Borhan Nour Primary School, 31.629778, 31.091683
Borqash Preparatory Mixed School, 31.041121, 30.169098
Bosat Preparatory School, 31.435377, 31.164061
Bosat Primary School, 31.435377, 31.164061
Bostan Hares Primary School, 29.928914, 30.980405
Boulaq Preparatory School For Girls, 31.229152, 30.065522
Brembal Old Preparatory School For Boys, 31.733816, 31.161242
Chima Secondary Mixed School, 32.913332, 24.071372
Cleopatra Preparatory School For Girls, 29.9376663, 31.2218965
Commercial School For Boys, 31.436112, 30.172326
Commercial School For Girls, 31.418168, 30.1766204
Dafno Primary School For Boys, 30.806046, 29.24048
Dahmash Sons Primary School, 32.46703, 25.531991
Damanhour Secondary School For Boys, 30.463386, 31.049669
Damas Preparatory School For Girls, 31.32009, 30.809192
Damas Secondary School For Boys, 31.322496, 30.80387
Damas Secondary School For Girls, 31.322476, 30.80467
Damietta Agriculture School, 31.826167, 31.416272
Damietta Preparatory School For Girls, 31.813389, 31.423529
Damietta Secondary Decorative School For Girls, 31.808389, 31.41436
Damietta Secondary Mechanical School For Boys, 31.804578, 31.414353
Damouh Preparatory School, 31.544704, 31.084868
Damouh Primary School, 31.541673, 31.084956
Dandit Preparatory School For Boys, 31.313406, 30.683365
Dandit Preparatory School For Girls, 31.313401, 30.683388
Dandit Secondary School, 31.31173, 30.68443
Daqadous Preparatory School For Boys, 31.265537, 30.726237
Daqahla Preparatory School For Boys, 31.683854, 31.250915
Daqahla Preparatory School For Girls, 31.6838542, 31.2509147
Daqahla Primary School, 31.67985, 31.252841
Dar El Ramad Preparatory School For Girls, 30.850494, 29.318928
Dar El Saada Primary School, 31.2505353, 30.0404271
Dar El Saada Primary School For Girls, 31.315775, 30.1075184
Dar El Safaa Primary School, 29.9143258, 31.1955368
Dar El Salam Primary School, 31.2962195, 30.0865085
Dar El Salam Primary School, 31.621624, 31.324676
Dar El Salam Primary School, 29.931837, 31.1979787
Dar El Tefl Primary School, 31.330963, 30.114558
Dawhat Misr Preparatory School For Girls, 31.252794, 29.57307
Dawoud Pasha Mixed School, 31.2450273, 30.0352386
Dayrout Primary School For Girls, 30.822905, 27.554961
Dayrout Secondary Military School, 30.8034942, 27.5496113
Dayst Primary School, 31.435326, 31.151108
Dayst Secondary School, 31.435474, 31.150858
Degla Primary School, 31.2763001, 29.9570998
Deir Mawas Primary New School, 30.852147, 27.642955
Deir Mawas Secondary School For Boys, 30.853491, 27.642335
Demaira Preparatory School, 31.364188, 31.130149
Demaira Primary School, 31.368316, 31.123561
Demaira Secondary School, 31.378678, 31.136238
Demshelt Secondary School, 31.508937, 31.11191
Denshaway Primary School, 29.837502, 30.976774
Desouq Preparatory School For Girls, 30.6510218, 31.126801
Desouq Secondary School For Girls, 30.6495085, 31.1300315
Deyo El Wosta Preparatory School, 31.503337, 30.899625
Diab Mabrouk Preparatory School, 31.740233, 31.220906
Dikernes Preparatory School For Girls, 31.594266, 31.089841
Dikernes Secondary School For Girls, 31.592194, 31.088596
Dikirnis Secondary Technical School For Girls, 31.582662, 31.091272
Dimashelt Primary School, 31.508451, 31.11135
Dokki Preparatory Ideal School For Boys, 31.210805, 30.039201
Dokki Preparatory School For Girls, 31.217281, 30.037236
Dolcy Secondary Mixed School, 31.159662, 30.079465
Domiat Military Secondary School, 31.8099537, 31.4128713
Domiat Preparatory School For Boys, 31.809409, 31.413418
Dowida Preparatory School, 31.415703, 30.660355
Dr. Abdel Raouf Hassan School, 31.3177728, 29.8407877
Dr. Adly El Sherbiny Preparatory School, 31.326911, 30.803149
Dr. Ahmed Bahgat Secondary School For Boys, 31.146826, 29.9608
Dr. Ahmed Mohamed Taha School, 31.774368, 31.104339
Dr. Ahmed Zewail Preparatory School For Girls, 31.2164551, 30.0832908
Dr. Ahmed Zowail Preparatory School, 29.890237, 31.184738
Dr. Ahmed Zowail Preparatory School For Girls, 31.3958144, 31.0518724
Dr. Ahmed Zowail School, 31.673391, 31.444646
Dr. Aly Mosharafa Preparatory School For Boys, 31.814851, 31.409253
Dr. Aly Mosharafa Secondary School For Boys, 31.673734, 31.447923
Dr. Assem Abdel Haq El Amry Preparatory School, 31.600606, 31.187849
Dr. Diaa El Din Omran School, 31.63305, 30.6128
Dr. Ehab Ismail Secondary School For Boys, 31.113817, 29.073214
Dr. El Sayed El Metwally Primary School, 31.63584, 31.086789
Dr. Farouq El Baz Primary School, 31.434009, 30.866163
Dr. Fouad Mohy El Din Preparatory School For Girls, 30.0161585, 31.2756555
Dr. Gaber Gad Secondary School For Boys, 31.135015, 29.145396
Dr. Gamal El Etify Secondary School For Boys, 31.315125, 27.056127
Dr. Gamal Hemdan Primary School, 29.973646, 31.227897
Dr. Hamdy Abdel Aziz Secondary Mixed School, 31.420287, 30.641226
Dr. Hamdy El Sayed Preparatory School, 31.65038, 31.117934
Dr. Hamdy El Tahery Preparatory School, 31.64383, 31.132966
Dr. Hamed El Zafry Primary School, 31.695728, 31.317577
Dr. Hassan El Oksh Secondary Mixed School, 31.500796, 30.534191
Dr. Hassan Sobhy School, 29.8164147, 31.1257302
Dr. Mahmoud Mostafa Secondary School For Girls, 31.301989, 30.570418
Dr. Mohamed Abdel Wahab Primary School, 29.601341, 30.928329
Dr. Mohamed Fayeq Helmy El Basiony School, 31.733118, 31.156344
Dr. Mohamed Fouad Helmy Preparatory School For Boys, 29.9739807, 31.2387116
Dr. Mohamed Hafez Ghanem Preparatory School For Boys, 29.9890307, 31.2289942
Dr. Mohamed Hassan El Zayyat School, 31.686523, 31.434302
Dr. Mohamed Helal Primary School, 31.286954, 30.732476
Dr. Mohamed Kamel Laila Primary School, 31.339349, 31.046787
Dr. Mohamed Mostafa El Baradaey Preparatory School For Boys, 31.218789, 30.103498
Dr. Mohamed Ragaey El Tahlawy Preparatory School, 30.814874, 27.555358
Dr. Mohamed Ragaey El Tahlawy Primary School, 30.814874, 27.555358
Dr. Mostafa El Gabaly Preparatory School For Boys, 29.802196, 31.005642
Dr. Mostafa Kamal Helmy Preparatory School For Boys, 31.219432, 30.082097
Dr. Mostafa Kamal Helmy Primary School, 31.386952, 30.04749
Dr. Mostafa Mahmoud Younes Secondary School For Girls, 31.320784, 27.047279
Dr. Naaim Abou Taleb Primary School, 29.8290778, 31.0685852
Dr. Nader Riad Preparatory School, 31.235129, 29.501983
Dr. Samira Mousa Secondary School For Girls, 29.779414, 31.112287
Dr. Shafiq El Kheshen Primary School, 29.786261, 30.9869957
Dr. Taha Hussein Primary Mixed School, 31.236219, 30.033713
Dr. Taha Hussein Primary Mixed School, 30.7926835, 31.2717526
Dr. Taha Hussein Primary School, 32.3197389, 31.2359079
Dr. Taha Hussein School, 31.21778, 30.082733
Dr. Taha Hussein Secondary School For Boys, 31.3858151, 31.024508
Dr. Tolba Owaida Preparatory School For Boys, 31.500393, 30.587432
Dr. Youssef Edris Primary School, 29.7892489, 30.9996187
Dr. Zakareya Ibrahim Zaidan Primary School, 31.402187, 31.164543
Dr. Zaky Mubarak School, 31.05784, 30.310141
Edfou Secondary School For Boys, 32.881294, 24.976532
Edkou Preparatory School For Girls, 30.301113, 31.298539
Edkou Secondary School For Boys, 30.293462, 31.294944
EGC, 29.920535, 31.206383
Ehab El Sherif School, 32.2670415, 31.1907424
Eissa El Mosalamy School, 31.507384, 30.519825
Eissa Hamdy Primary School, 31.399076, 30.922821
Ekhnatoun Primary School, 29.9889018, 31.2300963
El Aashy Preparatory School, 32.732048, 25.771451
El Aashy Secondary Mixed School, 32.731125, 25.771992
El Aateyat Primary Mixed School, 31.294035, 29.737775
El Abaadeya New Primary School, 31.157918, 30.142063
El Ababda Primary School, 32.493642, 25.539491
El Abbaseya 1 School, 31.639431, 31.3904
El Abbaseya 2 Primary School, 31.641851, 31.392328
El Abbaseya Preparatory School For Girls, 31.27572, 30.063684
El Abbaseya Secondary Military School For Boys, 29.912953, 31.192461
El Abbaseya Secondary School For Girls, 31.282748, 30.071171
El Abbasseya Electrical School, 31.279031, 30.0673263
El Abbasseya Secondary Decorative School For Boys, 31.2824535, 30.0614126
El Abbasseya Secondary School For Mechanical Works, 31.279219, 30.067172
El Abbasy Primary School, 32.258675, 30.584971
El Abtal Preparatory School, 31.226728, 29.488704
El Adab Primary School For Boys, 31.3114938, 30.1050028
El Adawy Primary School, 31.258329, 30.050799
El Adayma Mixed School, 31.59926, 26.695905
El Adleya Primary School, 31.761766, 31.393887
El Agaizy Primary Mixed School, 30.995012, 30.7740776
El Agami Secondary School For Girls, 29.784949, 31.120404
El Agouza Preparatory Mixed School, 31.214295, 30.054543
El Agouza Secondary School For Girls, 31.212891, 30.057576
El Ahd El Gadid Preparatory School, 31.600765, 31.141198
El Ahd El Gadid Primary Mixed School, 31.2436071, 30.077753
El Ahd El Gadid Primary School, 31.508532, 31.111373
El Ahd El Gadid Primary School, 31.841616, 31.515571
El Ahd El Gadid Primary School, 29.916941, 31.189196
El Ahd El Gadid Primary School, 31.312945, 30.683425
El Ahd El Gadid Secondary School, 31.421333, 30.162651
El Ahd El Monir Mixed School, 31.212641, 30.0128145
El Ahmadeya Preparatory School For Boys, 30.9944124, 30.7903167
El Ahram School, 31.113187, 29.988374
El Ahrar Primary School, 31.495566, 30.569587
El Aioubeya Preparatory School For Girls, 31.3801972, 31.0409362
El Akkad Primary School, 31.3048981, 30.1174846
El Akkad Primary School For Boys, 31.1909178, 30.0454087
El Akkad Secondary School For Boys, 32.896848, 24.092059
El Alf Maskan Primary Mixed School, 29.8750958, 31.1611676
El Alfy Preparatory School For Boys, 31.345356, 30.510955
El Alieya Primary School, 30.0639072, 31.3225951
El Amal Mixed School, 32.5113156, 29.9776436
El Amal Preparatory School For Girls, 32.5106289, 29.9779689
El Amal Primary School, 31.3383937, 29.8453353
El Amal Primary School, 33.618186, 28.244041
El Amal Primary School, 31.111829, 30.034289
El Amal Technical Secondary School, 31.3384312, 29.844528
El Aman Primary School, 29.8711958, 31.1668894
El Amereya Primary School, 29.8025574, 31.011905
El Amin Primary School, 32.281255, 31.255248
El Amir Loualoa Primary Mixed School, 29.8749457, 31.163958
El Amir Talal Ibn Abdel Aziz School, 31.3460648, 29.8424842
El Amrawy Primary School, 30.0219011, 31.2620673
El Amreya Preparatory School For Girls, 29.8033715, 31.0047913
El Amreya Primary Mixed School, 31.240485, 30.0788125
El Amreya Secondary School For Girls, 29.79983, 31.018129
El Ananeya Preparatory School, 31.358698, 30.816218
El Ananeya Preparatory School For Girls, 31.011975, 30.781365
El Ananeya Primary School, 31.357453, 30.816243
El Ananeya Primary School, 31.812404, 31.384774
El Ananeya Secondary School, 31.359803, 30.817065
El Andalus & El Hegaz Primary Mixed School, 29.9998086, 31.2623364
El Andalus Primary Mixed School, 31.3905814, 31.043787
El Andalus Primary School, 31.2835747, 30.0679577
El Andalus School For Girls, 31.209846, 30.00965
El Anfoushi Primary School, 29.8774534, 31.2093008
El Anfoushi Primary School Girls, 29.8774534, 31.2093008
El Anfoushi Secondary School For Boys, 29.882357, 31.208631
El Ansary Primary School, 32.5539949, 29.9728178
El Ansary Primary School, 31.717288, 31.330218
El Anwareya Primary School, 31.2703, 29.949682
El Aqalta Preparatory School, 32.611992, 25.681055
El Aqalta Primary School, 32.611987, 25.683569
El Aqbat El Kobra Secondary School, 31.242236, 30.060899
El Aqbat Preparatory School For Girls, 30.9945453, 30.7880206
El Aqbat Primary Mixed School, 31.2485397, 30.06775
El Aqbat Primary School For Girls, 30.816404, 27.552625
El Aqid Aly El Masry School, 29.9972154, 31.2626473
El Aqid Satea El Noamany School For Girls, 31.193876, 30.021753
El Arbaeen School, 31.715056, 31.253992
El Arish Secondary School For Boys, 33.800245, 31.134112
El Arish Secondary School For Girls, 33.806804, 31.128573
El Ashraf Primary Mixed School, 31.2443636, 30.085187
El Ashraf Primary School, 31.227972, 30.021643
El Aslougy School, 31.5155, 30.555836
El Aslougy School 2, 31.516312, 30.556027
El Asr El Hadith Primary School, 29.979841, 31.251295
El Assara Preparatory School, 32.733486, 25.795346
El Assara Primary School, 32.732048, 25.793593
El Atalat Primary Mixed School, 32.493868, 25.394363
El Athareya School, 31.564236, 30.611826
El Attar Primary Mixed School, 31.2493, 30.071
El Attareen Preparatory School For Boys, 29.905995, 31.194724
El Attareen Preparatory School For Girls, 29.9037074, 31.1898179
El Attareen Primary School, 29.9051898, 31.1943149
El Awamer School, 31.758978, 31.419947
El Awameya Preparatory Mixed School, 32.639362, 25.680944
El Awameya Primary School, 32.634931, 25.681292
El Awamy Primary School, 29.6964017, 31.0704177
El Awqaf Preparatory School For Girls, 31.193306, 30.054332
